日期,经度,纬度,车辆运行模式,制动踏板位置,加速踏板位置,档位,钥匙状态,驾驶模式,车速,电机状态,电机转矩,电机转速,电机控制器电流,电机控制器电压,电机温度,电机控制器温度,总电流,总电压,绝缘阻值,剩余电量,电池最高单体电压,电池最低单体电压,总行驶里程
2018/11/27 14:56:23,121.4379,31.0326,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,0A,111V,21℃,27℃,-14.2A,0V,3000kOhm,40%,3700mV,3694mV,3636.797km
2018/11/27 14:56:25,121.4379,31.0326,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,0A,111V,21℃,27℃,-13.7A,0V,3000kOhm,40%,3700mV,3694mV,3636.797km
2018/11/27 14:56:27,121.4379,31.0326,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,0A,111V,21℃,27℃,-13A,0V,3000kOhm,40%,3700mV,3694mV,3636.797km
2018/11/27 14:56:29,121.4379,31.0326,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,0A,111V,21℃,27℃,-13A,0V,3000kOhm,40%,3700mV,3694mV,3636.797km
2018/11/27 14:56:31,121.4379,31.0326,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,0A,111V,21℃,27℃,-13.6A,0V,3000kOhm,40%,3700mV,3694mV,3636.797km
2018/11/27 14:56:33,121.4379,31.0326,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,0A,111V,21℃,27℃,-14.1A,0V,2999kOhm,40%,3700mV,3694mV,3636.797km
2018/11/27 14:56:35,121.4379,31.03259,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,0A,111V,21℃,27℃,-14.5A,0V,3000kOhm,40%,3700mV,3694mV,3636.797km
2018/11/27 14:56:37,121.4379,31.03259,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,0A,111V,21℃,27℃,-14.2A,0V,3000kOhm,40%,3700mV,3694mV,3636.797km
2018/11/27 14:56:39,121.4379,31.0326,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,0A,111V,21℃,27℃,-13.8A,0V,3000kOhm,40%,3700mV,3694mV,3636.797km
2018/11/27 14:56:41,121.4379,31.0326,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,0A,111V,21℃,27℃,-13.2A,0V,3000kOhm,40%,3702mV,3694mV,3636.797km
2018/11/27 14:56:43,121.4379,31.03259,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,0A,111V,21℃,27℃,-13.1A,0V,3000kOhm,40%,3702mV,3694mV,3636.797km
2018/11/27 14:56:45,121.4379,31.03259,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,0A,111V,21℃,27℃,-13.3A,0V,3000kOhm,40%,3702mV,3694mV,3636.797km
2018/11/27 14:56:47,121.4379,31.03259,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,0A,111V,21℃,27℃,-14.3A,0V,3000kOhm,40%,3702mV,3694mV,3636.797km
2018/11/27 14:56:49,121.4379,31.0326,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,0A,111V,21℃,27℃,-14.5A,0V,2999kOhm,40%,3702mV,3694mV,3636.797km
2018/11/27 14:56:51,121.4379,31.0326,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,0A,111V,21℃,27℃,-14.5A,0V,3000kOhm,40%,3702mV,3694mV,3636.797km
2018/11/27 14:56:53,121.4379,31.0326,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,0A,111V,21℃,27℃,-13.7A,0V,3000kOhm,40%,3702mV,3694mV,3636.797km
2018/11/27 14:56:55,121.4379,31.0326,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,0A,111V,21℃,27℃,-13.2A,0V,3000kOhm,40%,3702mV,3694mV,3636.797km
2018/11/27 14:56:57,121.4379,31.0326,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,0A,111V,21℃,27℃,-13A,0V,3000kOhm,40%,3702mV,3694mV,3636.797km
2018/11/27 14:56:59,121.4379,31.0326,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,0A,111V,21℃,27℃,-13.3A,0V,2999kOhm,40%,3702mV,3694mV,3636.797km
2018/11/27 14:57:01,121.4379,31.0326,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,0A,111V,21℃,27℃,-13.8A,0V,3000kOhm,40%,3702mV,3694mV,3636.797km
2018/11/27 14:57:03,121.4379,31.0326,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,0A,111V,21℃,27℃,-14.5A,0V,3000kOhm,40%,3702mV,3694mV,3636.797km
2018/11/27 14:57:05,121.4379,31.0326,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,0A,111V,21℃,27℃,-14.5A,0V,3000kOhm,40%,3702mV,3694mV,3636.797km
2018/11/27 14:57:07,121.4379,31.0326,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,0A,111V,21℃,27℃,-14.4A,0V,3000kOhm,40%,3702mV,3694mV,3636.797km
2018/11/27 14:57:09,121.4379,31.0326,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,0A,111V,21℃,27℃,-14.2A,0V,3000kOhm,40%,3702mV,3694mV,3636.797km
2018/11/27 14:57:11,121.4379,31.0326,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,0A,111V,21℃,27℃,-13.6A,0V,3000kOhm,40%,3703mV,3694mV,3636.797km
2018/11/27 14:57:13,121.4379,31.0326,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,0A,111V,21℃,27℃,-13.4A,0V,3000kOhm,40%,3703mV,3694mV,3636.797km
2018/11/27 14:57:15,121.4379,31.0326,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,0A,111V,21℃,27℃,-13.4A,0V,3000kOhm,40%,3703mV,3696mV,3636.797km
2018/11/27 14:57:17,121.4379,31.0326,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,0A,111V,21℃,27℃,-13.2A,0V,2999kOhm,40%,3703mV,3696mV,3636.797km
2018/11/27 14:57:19,121.4379,31.0326,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,0A,111V,21℃,27℃,-13.4A,0V,3000kOhm,40%,3703mV,3696mV,3636.797km
2018/11/27 14:57:21,121.4379,31.0326,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,0A,111V,21℃,27℃,-13.8A,0V,3000kOhm,40%,3703mV,3696mV,3636.797km
2018/11/27 14:57:23,121.4379,31.0326,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,0A,111V,21℃,27℃,-13.9A,0V,2999kOhm,40%,3703mV,3696mV,3636.797km
2018/11/27 14:57:25,121.4379,31.0326,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,0A,111V,21℃,27℃,-14.4A,0V,3000kOhm,40%,3703mV,3696mV,3636.797km
2018/11/27 14:57:27,121.4379,31.03261,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,0A,111V,21℃,27℃,-14.4A,0V,2999kOhm,40%,3703mV,3696mV,3636.797km
2018/11/27 14:57:29,121.4379,31.03261,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,0A,111V,21℃,27℃,-13.7A,0V,3000kOhm,40%,3703mV,3696mV,3636.797km
2018/11/27 14:57:31,121.4379,31.03261,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,0A,111V,21℃,27℃,-13.4A,0V,3000kOhm,40%,3703mV,3696mV,3636.797km
2018/11/27 14:57:33,121.4379,31.03261,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,0A,111V,21℃,27℃,-13A,0V,3000kOhm,40%,3703mV,3696mV,3636.797km
2018/11/27 14:57:35,121.4379,31.03261,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,0A,111V,21℃,27℃,-13.3A,0V,3000kOhm,40%,3703mV,3696mV,3636.797km
2018/11/27 14:57:37,121.4379,31.03261,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,0A,111V,21℃,27℃,-13.5A,0V,3000kOhm,40%,3703mV,3696mV,3636.797km
2018/11/27 14:57:39,121.4379,31.03261,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,0A,111V,21℃,27℃,-14.1A,0V,3000kOhm,40%,3703mV,3696mV,3636.797km
2018/11/27 14:57:41,121.4379,31.03262,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,0A,111V,21℃,27℃,-14.4A,0V,3000kOhm,40%,3703mV,3696mV,3636.797km
2018/11/27 14:57:43,121.4379,31.03261,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,0A,111V,21℃,27℃,-14.5A,0V,3000kOhm,40%,3703mV,3696mV,3636.797km
2018/11/27 14:57:45,121.4379,31.03261,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,0A,111V,21℃,27℃,-14.3A,0V,3000kOhm,40%,3703mV,3696mV,3636.797km
2018/11/27 14:57:47,121.4379,31.03261,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,0A,111V,21℃,27℃,-13.9A,0V,3000kOhm,40%,3703mV,3696mV,3636.797km
2018/11/27 14:57:49,121.4379,31.03261,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,0A,111V,21℃,27℃,-13.4A,0V,3000kOhm,40%,3703mV,3696mV,3636.797km
2018/11/27 14:57:51,121.4379,31.03262,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,0A,111V,21℃,27℃,-13.7A,0V,3000kOhm,40%,3703mV,3696mV,3636.797km
2018/11/27 14:57:53,121.4379,31.03262,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,0A,111V,21℃,27℃,-13.4A,0V,3000kOhm,40%,3703mV,3696mV,3636.797km
2018/11/27 14:57:55,121.4379,31.03262,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,0A,111V,21℃,27℃,-13.3A,0V,3000kOhm,40%,3703mV,3696mV,3636.797km
2018/11/27 14:57:57,121.4379,31.03263,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,0A,111V,21℃,27℃,-13.7A,0V,3000kOhm,40%,3703mV,3696mV,3636.797km
2018/11/27 14:57:59,121.4379,31.03263,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,0A,111V,21℃,27℃,-13.7A,0V,3000kOhm,40%,3703mV,3696mV,3636.797km
2018/11/27 14:58:01,121.4379,31.03263,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,0A,111V,21℃,27℃,-13.7A,0V,3000kOhm,40%,3703mV,3696mV,3636.797km
2018/11/27 14:58:03,121.4379,31.03263,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,0A,111V,21℃,27℃,-13.9A,0V,3000kOhm,40%,3703mV,3696mV,3636.797km
2018/11/27 14:58:05,121.4379,31.03263,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,0A,111V,21℃,27℃,-14A,0V,3000kOhm,40%,3703mV,3696mV,3636.797km
2018/11/27 14:58:07,121.4379,31.03264,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,0A,111V,21℃,27℃,-14.4A,0V,3000kOhm,40%,3703mV,3696mV,3636.797km
2018/11/27 14:58:09,121.4379,31.03264,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,0A,111V,21℃,27℃,-14.5A,0V,3000kOhm,40%,3703mV,3696mV,3636.797km
2018/11/27 14:58:11,121.4379,31.03264,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,0A,111V,21℃,27℃,-14.5A,0V,3000kOhm,40%,3703mV,3696mV,3636.797km
2018/11/27 14:58:13,121.4379,31.03264,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,0A,111V,21℃,27℃,-14.1A,0V,3000kOhm,40%,3703mV,3696mV,3636.797km
2018/11/27 14:58:15,121.4379,31.03264,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,0A,111V,21℃,27℃,-13.8A,0V,3000kOhm,40%,3703mV,3696mV,3636.797km
2018/11/27 14:58:17,121.4379,31.03265,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,0A,111V,21℃,27℃,-13.2A,0V,3000kOhm,40%,3703mV,3696mV,3636.797km
2018/11/27 14:58:19,121.4379,31.03265,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,0A,111V,21℃,27℃,-13A,0V,3000kOhm,40%,3703mV,3696mV,3636.797km
2018/11/27 14:58:21,121.4379,31.03265,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,0A,111V,21℃,27℃,-13.2A,0V,3000kOhm,40%,3703mV,3696mV,3636.797km
2018/11/27 14:58:23,121.4379,31.03265,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,0A,111V,21℃,27℃,-13.3A,0V,3000kOhm,40%,3703mV,3696mV,3636.797km
2018/11/27 14:58:25,121.4379,31.03265,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,0A,111V,21℃,27℃,-14A,0V,3000kOhm,40%,3703mV,3696mV,3636.797km
2018/11/27 14:58:27,121.4379,31.03265,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,0A,111V,21℃,27℃,-14.2A,0V,3000kOhm,40%,3703mV,3696mV,3636.797km
2018/11/27 14:58:29,121.4379,31.03265,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,0A,111V,21℃,27℃,-14.6A,0V,3000kOhm,40%,3703mV,3697mV,3636.797km
2018/11/27 14:58:31,121.4379,31.03265,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,0A,111V,21℃,27℃,-14.5A,0V,3000kOhm,40%,3703mV,3697mV,3636.797km
2018/11/27 14:58:33,121.4379,31.03265,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,0A,111V,21℃,27℃,-14.3A,0V,3000kOhm,40%,3703mV,3697mV,3636.797km
2018/11/27 14:58:35,121.4379,31.03265,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,0A,111V,21℃,27℃,-13.8A,0V,3000kOhm,40%,3703mV,3697mV,3636.797km
2018/11/27 14:58:37,121.4379,31.03265,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,0A,111V,21℃,27℃,-13.7A,0V,2999kOhm,40%,3703mV,3697mV,3636.797km
2018/11/27 14:58:39,121.4379,31.03265,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,0A,111V,21℃,27℃,-13.2A,0V,2999kOhm,40%,3703mV,3697mV,3636.797km
2018/11/27 14:58:41,121.4379,31.03265,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,0A,111V,21℃,27℃,-13.2A,0V,3000kOhm,40%,3703mV,3697mV,3636.797km
2018/11/27 14:58:43,121.4379,31.03265,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,0A,111V,21℃,27℃,-13A,0V,3000kOhm,40%,3703mV,3697mV,3636.797km
2018/11/27 14:58:45,121.4379,31.03265,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,0A,111V,21℃,27℃,-13A,0V,3000kOhm,40%,3703mV,3697mV,3636.797km
2018/11/27 14:58:47,121.4379,31.03265,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,0A,111V,21℃,27℃,-12.9A,0V,3000kOhm,40%,3703mV,3697mV,3636.797km
2018/11/27 14:58:49,121.4379,31.03265,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,0A,111V,21℃,27℃,-13A,0V,3000kOhm,40%,3703mV,3697mV,3636.797km
2018/11/27 14:58:51,121.4379,31.03265,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,0A,111V,21℃,27℃,-13A,0V,3000kOhm,40%,3703mV,3697mV,3636.797km
2018/11/27 14:58:53,121.4379,31.03265,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,0A,111V,21℃,27℃,-13.4A,0V,3000kOhm,40%,3703mV,3697mV,3636.797km
2018/11/27 14:58:55,121.4379,31.03265,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,0A,111V,21℃,27℃,-13.9A,0V,3000kOhm,40%,3703mV,3697mV,3636.797km
2018/11/27 14:58:57,121.4379,31.03265,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,0A,111V,21℃,27℃,-14.5A,0V,2999kOhm,40%,3703mV,3697mV,3636.797km
2018/11/27 14:58:59,121.4379,31.03265,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,0A,111V,21℃,27℃,-14.6A,0V,3000kOhm,40%,3703mV,3697mV,3636.797km
2018/11/27 14:59:01,121.4379,31.03265,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,0A,111V,21℃,27℃,-14.3A,0V,3000kOhm,40%,3703mV,3697mV,3636.797km
2018/11/27 14:59:03,121.4379,31.03265,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,0A,111V,21℃,27℃,-13.8A,0V,3000kOhm,40%,3703mV,3697mV,3636.797km
2018/11/27 14:59:05,121.4379,31.03265,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,0A,111V,21℃,27℃,-13.2A,0V,3000kOhm,40%,3703mV,3697mV,3636.797km
2018/11/27 14:59:07,121.4379,31.03265,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,0A,111V,21℃,27℃,-13.1A,0V,3000kOhm,40%,3703mV,3697mV,3636.797km
2018/11/27 14:59:09,121.4379,31.03265,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,0A,111V,21℃,27℃,-13A,0V,3000kOhm,40%,3703mV,3697mV,3636.797km
2018/11/27 14:59:11,121.4379,31.03264,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,0A,111V,21℃,27℃,-13.5A,0V,3000kOhm,40%,3703mV,3697mV,3636.797km
2018/11/27 14:59:13,121.4379,31.03264,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,0A,111V,21℃,27℃,-13.6A,0V,3000kOhm,40%,3703mV,3697mV,3636.797km
2018/11/27 14:59:15,121.4379,31.03264,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,0A,111V,21℃,27℃,-14.2A,0V,3000kOhm,40%,3703mV,3697mV,3636.797km
2018/11/27 14:59:17,121.4379,31.03264,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,0A,111V,21℃,27℃,-14.5A,0V,3000kOhm,40%,3703mV,3697mV,3636.797km
2018/11/27 14:59:19,121.4379,31.03264,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,0A,111V,21℃,27℃,-14.5A,0V,3000kOhm,40%,3703mV,3697mV,3636.797km
2018/11/27 14:59:21,121.4379,31.03264,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,0A,111V,21℃,27℃,-14.6A,0V,3000kOhm,40%,3703mV,3697mV,3636.797km
2018/11/27 14:59:23,121.4379,31.03264,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,0A,111V,21℃,27℃,-14.5A,0V,3000kOhm,40%,3703mV,3697mV,3636.797km
2018/11/27 14:59:25,121.4379,31.03264,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,0A,111V,21℃,27℃,-14.3A,0V,3000kOhm,40%,3703mV,3697mV,3636.797km
2018/11/27 14:59:27,121.4379,31.03264,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,0A,111V,21℃,27℃,-14.1A,0V,3000kOhm,40%,3703mV,3697mV,3636.797km
2018/11/27 14:59:29,121.4379,31.03264,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,0A,111V,21℃,27℃,-14A,0V,3000kOhm,40%,3703mV,3697mV,3636.797km
2018/11/27 14:59:31,121.4379,31.03264,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,0A,111V,21℃,27℃,-14.4A,0V,3000kOhm,40%,3703mV,3697mV,3636.797km
2018/11/27 14:59:33,121.4379,31.03263,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,0A,111V,21℃,27℃,-14.3A,0V,3000kOhm,40%,3703mV,3697mV,3636.797km
2018/11/27 14:59:35,121.4379,31.03263,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,0A,111V,21℃,27℃,-14.4A,0V,3000kOhm,40%,3703mV,3697mV,3636.797km
2018/11/27 14:59:37,121.4379,31.03263,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,0A,111V,21℃,27℃,-14.6A,0V,2999kOhm,40%,3703mV,3697mV,3636.797km
2018/11/27 14:59:39,121.4379,31.03263,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,0A,111V,21℃,27℃,-14.4A,0V,3000kOhm,40%,3703mV,3697mV,3636.797km
2018/11/27 14:59:41,121.4379,31.03263,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,0A,111V,21℃,27℃,-14A,0V,3000kOhm,40%,3705mV,3697mV,3636.797km
2018/11/27 14:59:43,121.4379,31.03263,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,0A,111V,21℃,27℃,-13.7A,0V,2999kOhm,40%,3705mV,3697mV,3636.797km
2018/11/27 14:59:45,121.4379,31.03263,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,0A,111V,21℃,27℃,-13.1A,0V,3000kOhm,40%,3705mV,3697mV,3636.797km
2018/11/27 14:59:47,121.4379,31.03263,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,0A,111V,21℃,27℃,-13A,0V,3000kOhm,40%,3705mV,3697mV,3636.797km
2018/11/27 14:59:49,121.4379,31.03263,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,0A,111V,21℃,27℃,-12.9A,0V,3000kOhm,40%,3705mV,3697mV,3636.797km
2018/11/27 14:59:51,121.4379,31.03263,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,0A,111V,21℃,27℃,-13.1A,0V,3000kOhm,40%,3705mV,3697mV,3636.797km
2018/11/27 14:59:53,121.4379,31.03263,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,0A,111V,21℃,27℃,-13.2A,0V,3000kOhm,40%,3705mV,3697mV,3636.797km
2018/11/27 14:59:55,121.4379,31.03263,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,0A,111V,21℃,27℃,-14.1A,0V,3000kOhm,40%,3705mV,3697mV,3636.797km
2018/11/27 14:59:57,121.4379,31.03263,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,0A,111V,21℃,27℃,-14.4A,0V,3000kOhm,40%,3705mV,3697mV,3636.797km
2018/11/27 14:59:59,121.4379,31.03263,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,0A,111V,21℃,27℃,-14.6A,0V,3000kOhm,40%,3705mV,3697mV,3636.797km
2018/11/27 15:00:01,121.4379,31.03264,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,0A,111V,21℃,27℃,-14.6A,0V,3000kOhm,40%,3705mV,3697mV,3636.797km
2018/11/27 15:00:03,121.4379,31.03264,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,0A,111V,21℃,27℃,-13.9A,0V,3000kOhm,40%,3705mV,3697mV,3636.797km
2018/11/27 15:00:05,121.4379,31.03264,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,0A,111V,21℃,27℃,-13.4A,0V,3000kOhm,40%,3705mV,3697mV,3636.797km
2018/11/27 15:00:07,121.4379,31.03264,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,0A,111V,21℃,27℃,-13.2A,0V,3000kOhm,40%,3705mV,3697mV,3636.797km
2018/11/27 15:00:09,121.4379,31.03265,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,0A,111V,21℃,27℃,-13A,0V,3000kOhm,40%,3705mV,3697mV,3636.797km
2018/11/27 15:00:11,121.4379,31.03265,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,0A,111V,21℃,27℃,-12.9A,0V,3000kOhm,40%,3705mV,3697mV,3636.797km
2018/11/27 15:00:13,121.4379,31.03265,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,0A,111V,21℃,27℃,-12.9A,0V,3000kOhm,40%,3705mV,3697mV,3636.797km
2018/11/27 15:00:15,121.4379,31.03265,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,0A,111V,21℃,27℃,-13A,0V,3000kOhm,40%,3705mV,3697mV,3636.797km
2018/11/27 15:00:17,121.4379,31.03265,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,0A,111V,21℃,27℃,-13.2A,0V,3000kOhm,40%,3705mV,3697mV,3636.797km
2018/11/27 15:00:19,121.4379,31.03266,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,0A,111V,21℃,27℃,-13.2A,0V,3000kOhm,40%,3706mV,3697mV,3636.797km
2018/11/27 15:00:21,121.4379,31.03266,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,0A,111V,21℃,27℃,-13.2A,0V,3000kOhm,40%,3706mV,3697mV,3636.797km
